noh,name,demand,estart,pstart,lfinish,dur,caf,astart
1354,41,2.4008,108,108,110,3,1.0,108
1354,42,0.5564666666666667,111,111,113,3,1.0,111
1354,43,2.3236666666666674,114,114,116,3,1.0,114
1354,44,2.292566666666666,117,117,119,3,1.0,117
1354,45,1.2372666666666667,120,120,122,3,1.0,120
1354,46,0.0006333333333333332,123,123,125,3,1.0,123
1354,47,0.9485333333333332,126,126,128,3,1.0,126
1354,48,1.5284000000000002,129,129,131,3,1.0,129
1354,49,1.2175666666666665,132,132,134,3,1.0,132
1354,50,0.7995333333333333,135,135,137,3,1.0,135
1354,51,1.0567,138,138,140,3,1.0,138
1354,52,0.2531,141,141,143,3,1.0,141
1403,0,0.13,95,115,132,1,0.9,115
1403,1,0.1,67,118,124,6,0.3,118
1403,2,0.06,108,117,121,3,0.6,117
1403,3,1.179533333333333,0,0,2,3,1.0,0
1403,4,0.9283666666666668,3,3,5,3,1.0,3
1403,5,1.3915000000000002,6,6,8,3,1.0,6
1403,6,0.8076,9,9,11,3,1.0,9
1403,7,0.9814333333333334,12,12,14,3,1.0,12
1403,8,0.8841666666666667,15,15,17,3,1.0,15
1403,9,1.0945333333333336,18,18,20,3,1.0,18
1403,10,0.7796000000000001,21,21,23,3,1.0,21
1403,11,0.6997,24,24,26,3,1.0,24
1403,12,0.7114999999999999,27,27,29,3,1.0,27
1403,13,0.6355666666666671,30,30,32,3,1.0,30
1403,14,0.6352333333333334,33,33,35,3,1.0,33
1403,15,0.2331666666666667,36,36,38,3,1.0,36
1403,16,0.3647,39,39,41,3,1.0,39
1403,17,0.3137333333333333,42,42,44,3,1.0,42
1403,18,0.4485666666666666,45,45,47,3,1.0,45
1403,19,0.6187333333333334,48,48,50,3,1.0,48
1403,20,0.4551333333333334,51,51,53,3,1.0,51
1403,21,0.2363,54,54,56,3,1.0,54
1403,22,0.2892333333333333,57,57,59,3,1.0,57
1403,23,0.358,60,60,62,3,1.0,60
1403,24,0.3614666666666667,63,63,65,3,1.0,63
1403,25,0.2432333333333333,66,66,68,3,1.0,66
1403,26,0.2981333333333333,69,69,71,3,1.0,69
1403,27,0.4136666666666667,72,72,74,3,1.0,72
1403,28,0.2542,75,75,77,3,1.0,75
1403,29,0.2862666666666666,78,78,80,3,1.0,78
1403,30,0.25236666666666674,81,81,83,3,1.0,81
1403,31,0.434,84,84,86,3,1.0,84
1403,32,0.29650000000000004,87,87,89,3,1.0,87
1403,33,0.3692,90,90,92,3,1.0,90
1403,34,0.20536666666666664,93,93,95,3,1.0,93
1403,35,0.3061,96,96,98,3,1.0,96
1403,36,0.24446666666666664,99,99,101,3,1.0,99
1403,37,1.4866666666666668,102,102,104,3,1.0,102
1403,38,1.7189,105,105,107,3,1.0,105
1403,39,1.184233333333333,108,108,110,3,1.0,108
1403,40,1.4271333333333331,111,111,113,3,1.0,111
1403,41,1.2114333333333334,114,114,116,3,1.0,114
1403,42,0.9844333333333336,117,117,119,3,1.0,117
1403,43,1.0251666666666666,120,120,122,3,1.0,120
1403,44,2.363066666666666,123,123,125,3,1.0,123
1403,45,1.9634,126,126,128,3,1.0,126
1403,46,1.5715333333333334,129,129,131,3,1.0,129
1403,47,1.8107333333333333,132,132,134,3,1.0,132
1403,48,1.8677333333333332,135,135,137,3,1.0,135
1403,49,2.3729000000000005,138,138,140,3,1.0,138
1403,50,1.8557,141,141,143,3,1.0,141
1415,0,0.1488,0,0,2,3,1.0,0
1415,1,1.0275,3,3,5,3,1.0,3
1415,2,0.16563333333333333,6,6,8,3,1.0,6
1415,3,0.0466,9,9,11,3,1.0,9
1415,4,0.15136666666666665,12,12,14,3,1.0,12
1415,5,0.09453333333333334,15,15,17,3,1.0,15
1415,6,0.08893333333333334,18,18,20,3,1.0,18
1415,7,0.15676666666666667,21,21,23,3,1.0,21
1415,8,0.046833333333333324,24,24,26,3,1.0,24
1415,9,1.2853999999999997,27,27,29,3,1.0,27
1415,10,0.08440000000000003,30,30,32,3,1.0,30
1415,11,0.09000000000000002,33,33,35,3,1.0,33
1415,12,0.14793333333333333,36,36,38,3,1.0,36
1415,13,0.04469999999999999,39,39,41,3,1.0,39
1415,14,0.4745666666666665,42,42,44,3,1.0,42
1415,15,0.3299333333333333,45,45,47,3,1.0,45
1415,16,0.16793333333333332,48,48,50,3,1.0,48
1415,17,0.2236,51,51,53,3,1.0,51
1415,18,0.050166666666666665,54,54,56,3,1.0,54
1415,19,0.12496666666666667,57,57,59,3,1.0,57
1415,20,0.11779999999999995,60,60,62,3,1.0,60
1415,21,0.061233333333333334,63,63,65,3,1.0,63
1415,22,0.17513333333333336,66,66,68,3,1.0,66
1415,23,0.04536666666666666,69,69,71,3,1.0,69
1415,24,0.13770000000000002,72,72,74,3,1.0,72
1415,25,0.11399999999999995,75,75,77,3,1.0,75
1415,26,0.0732,78,78,80,3,1.0,78
1415,27,0.17723333333333333,81,81,83,3,1.0,81
1415,28,0.05223333333333332,84,84,86,3,1.0,84
1415,29,0.1459,87,87,89,3,1.0,87
1415,30,0.11036666666666667,90,90,92,3,1.0,90
1415,31,0.07776666666666668,93,93,95,3,1.0,93
1415,32,0.1861,96,96,98,3,1.0,96
1415,33,0.05400000000000001,99,99,101,3,1.0,99
1415,34,0.13426666666666665,102,102,104,3,1.0,102
1415,35,0.12579999999999994,105,105,107,3,1.0,105
1415,36,0.056866666666666676,108,108,110,3,1.0,108
1415,37,0.18156666666666668,111,111,113,3,1.0,111
1415,38,0.6969,114,114,116,3,1.0,114
1415,39,2.524566666666666,117,117,119,3,1.0,117
1415,40,2.5362000000000005,120,120,122,3,1.0,120
1415,41,2.6700333333333344,123,123,125,3,1.0,123
1415,42,2.555133333333333,126,126,128,3,1.0,126
1415,43,1.691466666666666,129,129,131,3,1.0,129
1415,44,1.1422000000000003,132,132,134,3,1.0,132
1415,45,1.467366666666667,135,135,137,3,1.0,135
1415,46,1.2044333333333337,138,138,140,3,1.0,138
1415,47,1.0924,141,141,143,3,1.0,141
1463,0,0.6066333333333335,0,0,2,3,1.0,0
1463,1,0.6172333333333333,3,3,5,3,1.0,3
1463,2,0.5949666666666666,6,6,8,3,1.0,6
1463,3,0.7218,9,9,11,3,1.0,9
1463,4,1.3545333333333331,12,12,14,3,1.0,12
1463,5,0.5840666666666666,15,15,17,3,1.0,15
1463,6,0.5562999999999999,18,18,20,3,1.0,18
1463,7,0.6001333333333333,21,21,23,3,1.0,21
1463,8,0.6153666666666666,24,24,26,3,1.0,24
1463,9,0.5739,27,27,29,3,1.0,27
1463,10,0.5716999999999999,30,30,32,3,1.0,30
1463,11,0.5687666666666666,33,33,35,3,1.0,33
1463,12,0.6067333333333331,36,36,38,3,1.0,36
1463,13,0.6051333333333332,39,39,41,3,1.0,39
1463,14,0.5718333333333334,42,42,44,3,1.0,42
1463,15,0.5716333333333333,45,45,47,3,1.0,45
1463,16,0.6024333333333334,48,48,50,3,1.0,48
1463,17,0.6335000000000001,51,51,53,3,1.0,51
1463,18,1.6767000000000003,54,54,56,3,1.0,54
1463,19,0.7071,57,57,59,3,1.0,57
1463,20,0.6760333333333334,60,60,62,3,1.0,60
1463,21,1.6797,63,63,65,3,1.0,63
1463,22,0.59,66,66,68,3,1.0,66
1463,23,1.6621333333333332,69,69,71,3,1.0,69
1463,24,0.5539666666666665,72,72,74,3,1.0,72
1463,25,1.9305,75,75,77,3,1.0,75
1463,26,0.7517333333333334,78,78,80,3,1.0,78
1463,27,2.162233333333333,81,81,83,3,1.0,81
1463,28,1.2729666666666666,84,84,86,3,1.0,84
1463,29,1.6354666666666664,87,87,89,3,1.0,87
1463,30,2.4853666666666663,90,90,92,3,1.0,90
1463,31,1.2800333333333334,93,93,95,3,1.0,93
1463,32,2.520333333333334,96,96,98,3,1.0,96
1463,33,2.191033333333334,99,99,101,3,1.0,99
1463,34,1.314,102,102,104,3,1.0,102
1463,35,2.680833333333334,105,105,107,3,1.0,105
1463,36,1.6007,108,108,110,3,1.0,108
1463,37,1.608033333333334,111,111,113,3,1.0,111
1463,38,2.4869,114,114,116,3,1.0,114
1463,39,0.6896333333333333,117,117,119,3,1.0,117
1463,40,2.1297333333333333,120,120,122,3,1.0,120
1463,41,0.9245666666666668,123,123,125,3,1.0,123
1463,42,1.8645666666666665,126,126,128,3,1.0,126
1463,43,0.9276,129,129,131,3,1.0,129
1463,44,1.5504666666666669,132,132,134,3,1.0,132
1463,45,0.5638,135,135,137,3,1.0,135
1463,46,1.7581999999999998,138,138,140,3,1.0,138
1463,47,0.5405666666666666,141,141,143,3,1.0,141
1500,0,1.0769,0,0,2,3,1.0,0
1500,1,0.7988999999999999,3,3,5,3,1.0,3
1500,2,0.5232,6,6,8,3,1.0,6
1500,3,0.3347,9,9,11,3,1.0,9
1500,4,0.0001,12,12,14,3,1.0,12
1500,5,0.0001,15,15,17,3,1.0,15
1500,6,0.0002,18,18,20,3,1.0,18
1500,7,0.07960000000000003,21,21,23,3,1.0,21
1500,8,0.4227666666666668,24,24,26,3,1.0,24
1500,9,0.07590000000000001,27,27,29,3,1.0,27
1500,10,0.0,30,30,32,3,1.0,30
1500,11,0.0004666666666666666,33,33,35,3,1.0,33
1500,12,0.33496666666666663,36,36,38,3,1.0,36
1500,13,0.008266666666666667,39,39,41,3,1.0,39
1500,14,0.10413333333333337,42,42,44,3,1.0,42
1500,15,0.5800000000000001,45,45,47,3,1.0,45
1500,16,0.0016333333333333336,48,48,50,3,1.0,48
1500,17,0.0005,51,51,53,3,1.0,51
1500,18,0.6266333333333335,54,54,56,3,1.0,54
1500,19,0.44323333333333337,57,57,59,3,1.0,57
1500,20,0.8048666666666667,60,60,62,3,1.0,60
1500,21,1.7898333333333334,63,63,65,3,1.0,63
1500,22,0.8806999999999998,66,66,68,3,1.0,66
1500,23,0.3448,69,69,71,3,1.0,69
1500,24,0.09853333333333336,72,72,74,3,1.0,72
1500,25,0.3038666666666667,75,75,77,3,1.0,75
1500,26,0.09733333333333333,78,78,80,3,1.0,78
1500,27,0.0,81,81,83,3,1.0,81
1500,28,0.005333333333333332,84,84,86,3,1.0,84
1500,29,0.19796666666666665,87,87,89,3,1.0,87
1500,30,0.5589333333333334,90,90,92,3,1.0,90
1500,31,0.6870666666666667,93,93,95,3,1.0,93
1500,32,0.5808,96,96,98,3,1.0,96
1500,33,0.6493666666666668,99,99,101,3,1.0,99
1500,34,0.4069333333333333,102,102,104,3,1.0,102
1500,35,0.5644666666666667,105,105,107,3,1.0,105
1500,36,0.8480000000000001,108,108,110,3,1.0,108
1500,37,1.4524333333333332,111,111,113,3,1.0,111
1500,38,0.7829666666666667,114,114,116,3,1.0,114
1500,39,0.0,117,117,119,3,1.0,117
1500,40,0.6255666666666666,120,120,122,3,1.0,120
1500,41,0.2736333333333333,123,123,125,3,1.0,123
1500,42,1.740633333333333,126,126,128,3,1.0,126
1500,43,1.285,129,129,131,3,1.0,129
1500,44,1.2849333333333333,132,132,134,3,1.0,132
1500,45,0.6605999999999999,135,135,137,3,1.0,135
1500,46,0.5312666666666667,138,138,140,3,1.0,138
1500,47,0.0,141,141,143,3,1.0,141
1507,0,2.87,81,84,89,2,0.7,84
1507,1,2.66,37,54,60,4,0.9,54
1507,2,1.72,29,93,112,2,0.6,93
1507,3,1.71,60,99,109,1,0.2,99
1507,4,1.7,55,73,142,3,0.3,73
1507,5,1.69,17,53,95,1,0.8,53
1507,6,1.68,18,109,122,3,0.5,109
1507,7,1.67,57,81,126,2,0.4,81
1507,8,0.95,11,32,111,3,0.6,32
1507,9,0.48,10,34,70,1,0.4,34
1507,10,0.4,59,108,126,3,0.3,108
1507,11,2.5100333333333333,0,0,2,3,1.0,0
1507,12,0.3511333333333333,3,3,5,3,1.0,3
1507,13,1.0171666666666668,6,6,8,3,1.0,6
1507,14,1.3465666666666665,9,9,11,3,1.0,9
1507,15,0.27326666666666666,12,12,14,3,1.0,12
1507,16,0.2474,15,15,17,3,1.0,15
1507,17,0.3197999999999999,18,18,20,3,1.0,18
1507,18,0.26099999999999995,21,21,23,3,1.0,21
1507,19,0.24856666666666666,24,24,26,3,1.0,24
1507,20,0.28546666666666665,27,27,29,3,1.0,27
1507,21,0.33730000000000004,30,30,32,3,1.0,30
1507,22,0.4293333333333333,33,33,35,3,1.0,33
1507,23,0.8454333333333331,36,36,38,3,1.0,36
1507,24,0.5076999999999999,39,39,41,3,1.0,39
1507,25,0.36873333333333336,42,42,44,3,1.0,42
1507,26,0.3536,45,45,47,3,1.0,45
1507,27,0.3526333333333333,48,48,50,3,1.0,48
1507,28,0.3676333333333333,51,51,53,3,1.0,51
1507,29,0.2766666666666666,54,54,56,3,1.0,54
1507,30,0.3633333333333334,57,57,59,3,1.0,57
1507,31,0.336,60,60,62,3,1.0,60
1507,32,0.4268333333333334,63,63,65,3,1.0,63
1507,33,1.2117666666666669,66,66,68,3,1.0,66
1507,34,1.7723000000000002,69,69,71,3,1.0,69
1507,35,1.2420000000000002,72,72,74,3,1.0,72
1507,36,1.898,75,75,77,3,1.0,75
1507,37,1.6130666666666664,78,78,80,3,1.0,78
1507,38,3.0743666666666667,81,81,83,3,1.0,81
1507,39,3.0673333333333326,84,84,86,3,1.0,84
1507,40,3.4581000000000004,87,87,89,3,1.0,87
1507,41,3.240166666666667,90,90,92,3,1.0,90
1507,42,2.7209999999999988,93,93,95,3,1.0,93
1507,43,3.2256,96,96,98,3,1.0,96
1507,44,3.0167,99,99,101,3,1.0,99
1507,45,3.9334666666666656,102,102,104,3,1.0,102
1507,46,4.609066666666667,105,105,107,3,1.0,105
1507,47,3.163666666666667,108,108,110,3,1.0,108
1507,48,3.1821333333333337,111,111,113,3,1.0,111
1507,49,1.426133333333333,114,114,116,3,1.0,114
1507,50,2.249966666666667,117,117,119,3,1.0,117
1507,51,0.5092,120,120,122,3,1.0,120
1507,52,0.4936333333333334,123,123,125,3,1.0,123
1507,53,2.5354666666666668,126,126,128,3,1.0,126
1507,54,2.511966666666667,129,129,131,3,1.0,129
1507,55,0.5326,132,132,134,3,1.0,132
1507,56,1.6588333333333332,135,135,137,3,1.0,135
1507,57,1.5856666666666668,138,138,140,3,1.0,138
1507,58,1.8068,141,141,143,3,1.0,141
1700,0,0.29136666666666666,0,0,2,3,1.0,0
1700,1,0.3515,3,3,5,3,1.0,3
1700,2,0.2586666666666667,6,6,8,3,1.0,6
1700,3,0.27779999999999994,9,9,11,3,1.0,9
1700,4,0.3216333333333334,12,12,14,3,1.0,12
1700,5,0.2962333333333333,15,15,17,3,1.0,15
1700,6,0.2543666666666667,18,18,20,3,1.0,18
1700,7,0.30546666666666666,21,21,23,3,1.0,21
1700,8,0.3187666666666667,24,24,26,3,1.0,24
1700,9,0.2705333333333333,27,27,29,3,1.0,27
1700,10,0.26309999999999995,30,30,32,3,1.0,30
1700,11,0.2616333333333333,33,33,35,3,1.0,33
1700,12,0.2504333333333333,36,36,38,3,1.0,36
1700,13,0.43246666666666667,39,39,41,3,1.0,39
1700,14,0.8352,42,42,44,3,1.0,42
1700,15,1.6334000000000004,45,45,47,3,1.0,45
1700,16,1.0633666666666668,48,48,50,3,1.0,48
1700,17,1.2999999999999998,51,51,53,3,1.0,51
1700,18,0.37466666666666665,54,54,56,3,1.0,54
1700,19,1.4179999999999997,57,57,59,3,1.0,57
1700,20,0.35440000000000005,60,60,62,3,1.0,60
1700,21,1.5951,63,63,65,3,1.0,63
1700,22,0.3902999999999999,66,66,68,3,1.0,66
1700,23,0.3413,69,69,71,3,1.0,69
1700,24,1.3331666666666668,72,72,74,3,1.0,72
1700,25,0.7422666666666667,75,75,77,3,1.0,75
1700,26,0.3502000000000001,78,78,80,3,1.0,78
1700,27,1.7182333333333333,81,81,83,3,1.0,81
1700,28,3.0419333333333327,84,84,86,3,1.0,84
1700,29,2.7742333333333336,87,87,89,3,1.0,87
1700,30,2.7182,90,90,92,3,1.0,90
1700,31,2.7621,93,93,95,3,1.0,93
1700,32,1.1155666666666666,96,96,98,3,1.0,96
1700,33,1.8843333333333332,99,99,101,3,1.0,99
1700,34,2.2881,102,102,104,3,1.0,102
1700,35,1.2576333333333332,105,105,107,3,1.0,105
1700,36,1.2946333333333335,108,108,110,3,1.0,108
1700,37,3.1013666666666664,111,111,113,3,1.0,111
1700,38,1.9687333333333332,114,114,116,3,1.0,114
1700,39,2.621733333333333,117,117,119,3,1.0,117
1700,40,2.918433333333333,120,120,122,3,1.0,120
1700,41,3.0499000000000005,123,123,125,3,1.0,123
1700,42,3.0650666666666666,126,126,128,3,1.0,126
1700,43,1.7672333333333334,129,129,131,3,1.0,129
1700,44,2.0131666666666663,132,132,134,3,1.0,132
1700,45,2.0228333333333333,135,135,137,3,1.0,135
1700,46,0.9244333333333334,138,138,140,3,1.0,138
1700,47,0.9020333333333334,141,141,143,3,1.0,141
171,0,0.0,0,0,2,3,1.0,0
171,1,0.0,3,3,5,3,1.0,3
171,2,0.0,6,6,8,3,1.0,6
171,3,0.0,9,9,11,3,1.0,9
171,4,0.0,12,12,14,3,1.0,12
171,5,0.0,15,15,17,3,1.0,15
171,6,0.0,18,18,20,3,1.0,18
171,7,0.0,21,21,23,3,1.0,21
171,8,0.0,24,24,26,3,1.0,24
171,9,0.0,27,27,29,3,1.0,27
171,10,0.0,30,30,32,3,1.0,30
171,11,0.0,33,33,35,3,1.0,33
171,12,0.0,36,36,38,3,1.0,36
171,13,0.0,39,39,41,3,1.0,39
171,14,0.0,42,42,44,3,1.0,42
171,15,0.0,45,45,47,3,1.0,45
171,16,0.0,48,48,50,3,1.0,48
171,17,0.0,51,51,53,3,1.0,51
171,18,0.0,54,54,56,3,1.0,54
171,19,0.0,57,57,59,3,1.0,57
171,20,0.0,60,60,62,3,1.0,60
171,21,0.0,63,63,65,3,1.0,63
171,22,0.0,66,66,68,3,1.0,66
171,23,0.0,69,69,71,3,1.0,69
171,24,0.0,72,72,74,3,1.0,72
171,25,0.0,75,75,77,3,1.0,75
171,26,0.0,78,78,80,3,1.0,78
171,27,0.0,81,81,83,3,1.0,81
171,28,0.0,84,84,86,3,1.0,84
171,29,0.0,87,87,89,3,1.0,87
171,30,0.0,90,90,92,3,1.0,90
171,31,0.0,93,93,95,3,1.0,93
171,32,0.0,96,96,98,3,1.0,96
171,33,0.0,99,99,101,3,1.0,99
171,34,0.0,102,102,104,3,1.0,102
171,35,0.0,105,105,107,3,1.0,105
171,36,0.0,108,108,110,3,1.0,108
171,37,0.0,111,111,113,3,1.0,111
171,38,0.0,114,114,116,3,1.0,114
171,39,0.0,117,117,119,3,1.0,117
171,40,0.0,120,120,122,3,1.0,120
171,41,0.0,123,123,125,3,1.0,123
171,42,0.0,126,126,128,3,1.0,126
171,43,0.0,129,129,131,3,1.0,129
171,44,0.0,132,132,134,3,1.0,132
171,45,0.0,135,135,137,3,1.0,135
171,46,0.0,138,138,140,3,1.0,138
171,47,0.0,141,141,143,3,1.0,141
1718,0,0.008000000000000002,0,0,2,3,1.0,0
1718,1,0.008066666666666668,3,3,5,3,1.0,3
1718,2,0.008000000000000002,6,6,8,3,1.0,6
1718,3,0.008000000000000002,9,9,11,3,1.0,9
1718,4,0.008000000000000002,12,12,14,3,1.0,12
1718,5,0.008000000000000002,15,15,17,3,1.0,15
1718,6,0.008066666666666668,18,18,20,3,1.0,18
1718,7,0.008000000000000002,21,21,23,3,1.0,21
1718,8,0.008033333333333335,24,24,26,3,1.0,24
1718,9,0.008000000000000002,27,27,29,3,1.0,27
1718,10,0.008000000000000002,30,30,32,3,1.0,30
1718,11,0.008000000000000002,33,33,35,3,1.0,33
1718,12,0.007366666666666669,36,36,38,3,1.0,36
1718,13,0.005666666666666668,39,39,41,3,1.0,39
1718,14,0.0059000000000000025,42,42,44,3,1.0,42
1718,15,0.0058666666666666685,45,45,47,3,1.0,45
1718,16,0.007533333333333335,48,48,50,3,1.0,48
1718,17,0.008000000000000002,51,51,53,3,1.0,51
1718,18,0.008000000000000002,54,54,56,3,1.0,54
1718,19,0.008000000000000002,57,57,59,3,1.0,57
1718,20,0.008000000000000002,60,60,62,3,1.0,60
1718,21,0.008000000000000002,63,63,65,3,1.0,63
1718,22,0.008000000000000002,66,66,68,3,1.0,66
1718,23,0.008000000000000002,69,69,71,3,1.0,69
1718,24,0.008000000000000002,72,72,74,3,1.0,72
1718,25,0.008033333333333335,75,75,77,3,1.0,75
1718,26,0.008000000000000002,78,78,80,3,1.0,78
1718,27,0.008000000000000002,81,81,83,3,1.0,81
1718,28,0.3705999999999998,84,84,86,3,1.0,84
1718,29,1.0733,87,87,89,3,1.0,87
1718,30,1.3517666666666668,90,90,92,3,1.0,90
1718,31,3.046733333333333,93,93,95,3,1.0,93
1718,32,3.0278333333333336,96,96,98,3,1.0,96
1718,33,3.0454666666666665,99,99,101,3,1.0,99
1718,34,3.0639000000000007,102,102,104,3,1.0,102
1718,35,3.061399999999999,105,105,107,3,1.0,105
1718,36,3.0101999999999998,108,108,110,3,1.0,108
1718,37,2.9947,111,111,113,3,1.0,111
1718,38,2.9711999999999987,114,114,116,3,1.0,114
1718,39,2.938366666666667,117,117,119,3,1.0,117
1718,40,2.8793,120,120,122,3,1.0,120
1718,41,1.9276999999999995,123,123,125,3,1.0,123
1718,42,1.4065333333333332,126,126,128,3,1.0,126
1718,43,0.6195666666666664,129,129,131,3,1.0,129
1718,44,0.8353666666666665,132,132,134,3,1.0,132
1718,45,0.7411666666666664,135,135,137,3,1.0,135
1718,46,0.4401333333333332,138,138,140,3,1.0,138
1718,47,0.3498333333333332,141,141,143,3,1.0,141
1792,0,0.0,0,0,2,3,1.0,0
1792,1,0.0,3,3,5,3,1.0,3
1792,2,0.0,6,6,8,3,1.0,6
1792,3,0.0,9,9,11,3,1.0,9
1792,4,0.0,12,12,14,3,1.0,12
1792,5,0.0,15,15,17,3,1.0,15
1792,6,0.0,18,18,20,3,1.0,18
1792,7,0.0,21,21,23,3,1.0,21
1792,8,0.0,24,24,26,3,1.0,24
1792,9,0.0,27,27,29,3,1.0,27
1792,10,0.0,30,30,32,3,1.0,30
1792,11,0.0,33,33,35,3,1.0,33
1792,12,0.0,36,36,38,3,1.0,36
1792,13,0.0,39,39,41,3,1.0,39
1792,14,0.0,42,42,44,3,1.0,42
1792,15,0.0,45,45,47,3,1.0,45
1792,16,0.0,48,48,50,3,1.0,48
1792,17,0.0,51,51,53,3,1.0,51
1792,18,0.0,54,54,56,3,1.0,54
1792,19,0.0,57,57,59,3,1.0,57
1792,20,0.0,60,60,62,3,1.0,60
1792,21,0.0,63,63,65,3,1.0,63
1792,22,0.0,66,66,68,3,1.0,66
1792,23,0.0,69,69,71,3,1.0,69
1792,24,0.0,72,72,74,3,1.0,72
1792,25,0.0,75,75,77,3,1.0,75
1792,26,0.0,78,78,80,3,1.0,78
1792,27,0.0,81,81,83,3,1.0,81
1792,28,0.0,84,84,86,3,1.0,84
1792,29,0.0,87,87,89,3,1.0,87
1792,30,0.0,90,90,92,3,1.0,90
1792,31,0.0,93,93,95,3,1.0,93
1792,32,0.0,96,96,98,3,1.0,96
1792,33,0.0,99,99,101,3,1.0,99
1792,34,0.0,102,102,104,3,1.0,102
1792,35,0.0,105,105,107,3,1.0,105
1792,36,0.0,108,108,110,3,1.0,108
1792,37,0.0,111,111,113,3,1.0,111
1792,38,0.0,114,114,116,3,1.0,114
1792,39,0.0,117,117,119,3,1.0,117
1792,40,0.0,120,120,122,3,1.0,120
1792,41,0.0,123,123,125,3,1.0,123
1792,42,0.0,126,126,128,3,1.0,126
1792,43,0.0,129,129,131,3,1.0,129
1792,44,0.0,132,132,134,3,1.0,132
1792,45,0.0,135,135,137,3,1.0,135
1792,46,0.0,138,138,140,3,1.0,138
1792,47,0.0,141,141,143,3,1.0,141
1796,0,0.11023333333333336,0,0,2,3,1.0,0
1796,1,0.027633333333333336,3,3,5,3,1.0,3
1796,2,0.07226666666666667,6,6,8,3,1.0,6
1796,3,0.02323333333333333,9,9,11,3,1.0,9
1796,4,0.07136666666666668,12,12,14,3,1.0,12
1796,5,0.02053333333333333,15,15,17,3,1.0,15
1796,6,0.0633,18,18,20,3,1.0,18
1796,7,0.026533333333333336,21,21,23,3,1.0,21
1796,8,0.049866666666666684,24,24,26,3,1.0,24
1796,9,0.0373,27,27,29,3,1.0,27
1796,10,0.02633333333333333,30,30,32,3,1.0,30
1796,11,0.061933333333333326,33,33,35,3,1.0,33
1796,12,0.03266666666666667,36,36,38,3,1.0,36
1796,13,0.11363333333333332,39,39,41,3,1.0,39
1796,14,0.0296,42,42,44,3,1.0,42
1796,15,0.08916666666666666,45,45,47,3,1.0,45
1796,16,0.0,48,48,50,3,1.0,48
1796,17,0.08539999999999999,51,51,53,3,1.0,51
1796,18,0.0,54,54,56,3,1.0,54
1796,19,0.06853333333333335,57,57,59,3,1.0,57
1796,20,0.0143,60,60,62,3,1.0,60
1796,21,0.0447,63,63,65,3,1.0,63
1796,22,0.04103333333333334,66,66,68,3,1.0,66
1796,23,0.0165,69,69,71,3,1.0,69
1796,24,0.06776666666666666,72,72,74,3,1.0,72
1796,25,0.0,75,75,77,3,1.0,75
1796,26,0.08323333333333333,78,78,80,3,1.0,78
1796,27,0.0,81,81,83,3,1.0,81
1796,28,0.07753333333333336,84,84,86,3,1.0,84
1796,29,0.006966666666666667,87,87,89,3,1.0,87
1796,30,0.056633333333333334,90,90,92,3,1.0,90
1796,31,0.15893333333333332,93,93,95,3,1.0,93
1796,32,0.12270000000000003,96,96,98,3,1.0,96
1796,33,0.0095,99,99,101,3,1.0,99
1796,34,0.08473333333333333,102,102,104,3,1.0,102
1796,35,1.2254333333333336,105,105,107,3,1.0,105
1796,36,1.2839333333333331,108,108,110,3,1.0,108
1796,37,1.686,111,111,113,3,1.0,111
1796,38,1.3017999999999998,114,114,116,3,1.0,114
1796,39,0.8532333333333333,117,117,119,3,1.0,117
1796,40,0.6820333333333334,120,120,122,3,1.0,120
1796,41,0.6033000000000002,123,123,125,3,1.0,123
1796,42,0.5909333333333333,126,126,128,3,1.0,126
1796,43,0.7598666666666668,129,129,131,3,1.0,129
1796,44,0.5378666666666665,132,132,134,3,1.0,132
1796,45,0.4089,135,135,137,3,1.0,135
1796,46,0.4839333333333332,138,138,140,3,1.0,138
1796,47,0.0,141,141,143,3,1.0,141
1800,0,1.1355666666666664,0,0,2,3,1.0,0
1800,1,0.3393333333333332,3,3,5,3,1.0,3
1800,2,1.0605,6,6,8,3,1.0,6
1800,3,0.18813333333333332,9,9,11,3,1.0,9
1800,4,0.6743000000000003,12,12,14,3,1.0,12
1800,5,0.9812333333333332,15,15,17,3,1.0,15
1800,6,0.004000000000000001,18,18,20,3,1.0,18
1800,7,1.0414666666666668,21,21,23,3,1.0,21
1800,8,0.004000000000000001,24,24,26,3,1.0,24
1800,9,0.2486,27,27,29,3,1.0,27
1800,10,0.7236000000000001,30,30,32,3,1.0,30
1800,11,0.004000000000000001,33,33,35,3,1.0,33
1800,12,0.8176333333333333,36,36,38,3,1.0,36
1800,13,0.14033333333333328,39,39,41,3,1.0,39
1800,14,0.003866666666666667,42,42,44,3,1.0,42
1800,15,0.0037333333333333337,45,45,47,3,1.0,45
1800,16,0.003966666666666668,48,48,50,3,1.0,48
1800,17,0.003033333333333334,51,51,53,3,1.0,51
1800,18,0.004133333333333334,54,54,56,3,1.0,54
1800,19,0.0026000000000000003,57,57,59,3,1.0,57
1800,20,0.002900000000000001,60,60,62,3,1.0,60
1800,21,0.0030000000000000014,63,63,65,3,1.0,63
1800,22,0.005066666666666667,66,66,68,3,1.0,66
1800,23,0.004300000000000001,69,69,71,3,1.0,69
1800,24,0.004000000000000001,72,72,74,3,1.0,72
1800,25,0.004533333333333335,75,75,77,3,1.0,75
1800,26,0.0039000000000000007,78,78,80,3,1.0,78
